"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"French Polynesia","PYF","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","36.67","58.672","47.671","66.006","66.006","84.341","121.011","139.346","154.014","161.348","194.351","227.354","216.353","209.019","216.353","212.686","264.024","275.025","311.695","282.359","293.36","330.03","337.364","421.705","458.375","586.72","605.055","608.722","572.052","542.716","436.373","432.706","414.371","425.372","440.04","429.039","432.706","451.041","447.374","495.045","568.385","678.395","707.731","770.07","762.736","821.408","825.075","817.741","843.41","847.077","858.078","832.409","814.074","821.408","803.073","","","","","",
"Qatar","QAT","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","176.016","161.348","190.684","194.351","154.014","168.682","154.014","216.353","242.022","304.361","300.694","337.364","381.368","462.042","513.38","418.038","1199.109","1591.478","1499.803","1404.461","1606.146","2225.869","2456.89","2618.238","2519.229","2291.875","2357.881","2273.54","2251.538","2643.907","2735.582","3050.944","4459.072","4517.744","4052.035","5614.177","5632.512","9031.821","11873.746","8500.106","9820.226","15570.082","14649.665","13435.888","8808.134","10861.654","18687.032","12497.136","14425.978","14778.01","15214.383","10131.921","8291.087","11789.405","5496.833","","","","","",
"Romania","ROU","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","16706.852","16600.509","18081.977","19380.095","18591.69","20205.17","20931.236","22878.413","24818.256","27894.869","34037.094","35943.934","37788.435","42482.195","39471.588","42478.528","47982.695","52566.445","59695.093","60208.473","58393.308","51264.66","50538.594","46493.893","46699.245","48793.102","53545.534","61462.587","56248.113","57256.538","55437.706","44033.336","35060.187","38818.862","35228.869","39944.631","39511.925","38400.824","33945.419","28415.583","27161.469","31979.907","30414.098","29842.046","27176.137","26270.388","28646.604","28279.904","26530.745","23758.493","23795.163","23564.142","23083.765","22134.012","22156.014","","","","","",
"Russian Federation","RUS","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","583243.684","535444.339","402222.229","379072.458","354888.593","335570.837","330385.699","323792.433","333491.648","334507.407","323799.767","329351.605","326913.05","331654.481","346348.15","339417.52","370091.975","358889.29","343550.229","397180.104","424924.626","386241.443","393718.456","","","","","",
"Rwanda","RWA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","106.343","132.012","84.341","84.341","36.67","47.671","44.004","40.337","51.338","55.005","58.672","62.339","66.006","66.006","69.673","176.016","267.691","267.691","289.693","293.36","495.045","597.721","608.722","693.063","630.724","612.389","594.054","579.386","667.394","652.726","509.713","458.375","458.375","462.042","465.709","458.375","458.375","465.709","458.375","476.71","487.711","484.044","480.377","469.376","476.71","476.71","476.71","502.379","491.378","524.381","539.049","612.389","685.729","744.401","770.07","","","","","",
"South Asia","SAS","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","28829.4169063353","31505.4053806809","36197.8610906524","39988.2130373176","40909.2685603572","45025.5907744356","51139.4284644065","48660.5382912875","61149.7479555493","64106.2224739481","68264.2385594398","73195.2126511521","74832.469","78616.813","76915.325","80112.949","81385.398","87098.584","95705.0329999999","105066.884","106416.34","113911.688","120493.953","127204.563","135400.308","149342.242","155385.458","164670.302","173005.393","191974.784","204479.254","211941.599","237812.284","239125.07","256822.012","276770.492","312479.738","314023.545","334775.098","357503.164","379893.866","375918.838","362229.927","362097.915","368654.511","373802.979","396963.751","418958.417","489672.845","543566.744","509683.664","517270.687","541472.887","568850.709","626745.305","","","","","",
"Saudi Arabia","SAU","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","2632.906","3516.653","6142.225","6820.62","5680.183","2119.526","4110.707","4466.406","5438.161","8045.398","16402.491","21151.256","17231.233","20568.203","21976.331","25566.324","27858.199","44381.701","50399.248","70622.753","72129.89","81198.381","96181.743","117167.984","109096.917","123464.223","147230.05","131120.919","134883.261","133511.803","88466.375","149646.603","163738.884","185638.208","174644.542","150871.381","169481.406","124105.948","115008.121","135253.628","198531.38","205172.317","219642.299","217016.727","263411.611","256899.019","283998.149","258677.514","289051.275","326333.664","359941.719","335985.208","386534.803","359677.695","413230.563","","","","","",
"Sudan","SDN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1272.449","1301.785","1408.128","1569.476","1815.165","2368.882","2592.569","3116.95","3028.942","4096.039","4774.434","4884.444","5298.815","5320.817","5533.503","4132.709","3689.002","3733.006","3344.304","3479.983","3655.999","3567.991","3736.673","3810.013","3417.644","3978.695","4176.713","3289.299","4778.101","3685.335","5137.467","4807.437","4253.72","2896.93","4066.703","4103.373","4242.719","5280.48","4598.418","4979.786","5460.163","6274.237","8016.062","8936.479","11309.028","10817.65","11914.083","13963.936","14789.011","15251.053","14979.695","14161.954","12893.172","13710.913","13630.239","","","","","",
"Senegal","SEN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","744.401","722.399","722.399","766.403","821.408","1602.479","1624.481","616.056","-179.683","388.702","1188.108","1232.112","1287.117","1404.461","1686.82","2401.885","1584.144","2079.189","2449.556","2709.913","3157.287","3109.616","2874.928","2434.888","3116.95","2475.225","2478.892","2266.206","2533.897","3490.984","2937.267","3168.288","3175.622","3274.631","3520.32","3058.278","3252.629","2790.587","2893.263","3190.29","3270.964","3560.657","3410.31","3828.348","3644.998","4107.04","2823.59","2878.595","2937.267","2148.862","4994.454","5053.126","4701.094","4935.782","5474.831","","","","","",
"Singapore","SGP","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1386.126","2086.523","2482.559","3285.632","3582.659","2416.553","462.042","2816.256","5119.132","6886.626","17836.288","16270.479","21726.975","20692.881","21426.281","23879.504","29350.668","27619.844","32474.952","35441.555","30447.101","25709.337","28400.915","33413.704","31976.24","32379.61","34103.1","31796.557","35261.872","40993.393","43490.62","44227.687","46497.56","46900.93","56794.496","37154.044","45030.76","53805.891","44191.017","46585.568","45723.823","45151.771","40491.014","20755.22","16325.484","17590.599","17025.881","5163.136","21033.912","40674.364","39093.887","28507.258","18169.985","34191.108","33435.706","","","","","",
"Solomon Islands","SLB","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","11.001","14.668","14.668","14.668","18.335","25.669","25.669","33.003","36.67","36.67","40.337","47.671","55.005","66.006","66.006","58.672","62.339","80.674","62.339","110.01","102.676","135.679","121.011","143.013","143.013","150.347","154.014","161.348","157.681","161.348","146.68","146.68","143.013","143.013","139.346","143.013","143.013","143.013","143.013","150.347","150.347","157.681","157.681","161.348","161.348","161.348","165.015","179.683","187.017","194.351","198.018","198.018","198.018","201.685","201.685","","","","","",
"Sierra Leone","SLE","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","685.729","260.357","282.359","355.699","304.361","271.358","300.694","253.023","363.033","1085.432","858.078","803.073","678.395","539.049","520.714","524.381","451.041","513.38","711.398","678.395","608.722","693.063","553.717","689.396","616.056","663.727","674.728","498.712","458.375","374.034","487.711","546.383","447.374","447.374","462.042","348.365","392.369","363.033","363.033","344.698","388.702","513.38","517.047","568.385","553.717","462.042","616.056","517.047","535.382","535.382","575.719","744.401","861.745","1034.094","1140.437","","","","","",
"El Salvador","SLV","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","575.719","546.383","616.056","1085.432","1188.108","1001.091","1235.779","1089.099","1184.441","1122.102","1349.456","1419.129","1569.476","1848.168","1826.166","1943.51","2049.853","2101.191","2163.53","2097.524","1873.837","1606.146","1558.475","1686.82","1408.128","1763.827","1771.161","2145.195","2159.863","2273.54","2192.866","2834.591","3109.616","3366.306","4169.379","4583.75","4096.039","4965.118","5276.813","5181.471","5210.807","5361.154","5375.822","5856.199","5731.521","5885.535","6189.896","6329.242","5896.536","5837.864","5815.862","5988.211","5973.543","5632.512","5786.526","","","","","",
"San Marino","SMR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","84.341","88.008","106.343","102.676","135.679","132.012","139.346","227.354","154.014","161.348","216.353","187.017","234.688","264.024","330.03","502.379","480.377","799.406","557.384","487.711","814.074","275.025","718.732","935.085","715.065","858.078","924.084","993.757","982.756","931.418","715.065","704.064","671.061","630.724","619.723","579.386","568.385","539.049","513.38","491.378","480.377","502.379","586.72","594.054","594.054","594.054","594.054","608.722","601.388","597.721","612.389","605.055","608.722","608.722","608.722","","","","","",
"Serbia","SRB","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13457.89","12071.764","10282.268","10161.257","9592.872","9303.179","8899.809","8221.414","8221.414","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","25903.1758301902","28417.9692653172","30040.9349966132","32034.3054496595","38114.6869523118","41929.2103209112","46190.4796696169","51013.0452497381","51154.3238930196","59195.7515349318","66030.5831963863","79581.8779262756","80853.3857158087","87230.0163720259","89983.0407451593","94587.9608477928","93778.4724052071","93644.8304453463","98898.8686387325","103744.344269116","110483.717387812","117971.48548173","132599.552573926","136047.515138336","140751.712125438","140774.622175699","137261.747802214","126612.392772161","139942.223682852","153062.045799476","125348.521666048","126164.582931943","126419.377611025","116126.421972225","113675.896676347","129897.247805051","134620.107945687","145337.65355617","139021.522596143","128703.200799194","132527.681034661","136441.016570856","135267.386140418","156625.979052725","174937.575610928","152605.276694818","179313.699171744","187717.929698861","201246.149234582","213974.671063757","207591.898628185","212915.812063424","223807.991010904","239721.197725331","245716.251781251","","","","","",
"South Sudan","SSD","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1331.121","1448.465","1496.136","","","","","",
"Sub-Saharan Africa","SSF","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","25907.9313303549","28423.1864502064","30046.4501377782","32040.1865487897","38120.1618658463","41934.468927543","46195.4966361052","51017.7887471392","51159.0593790539","59200.0310226309","66057.3838582739","79611.7282717108","80894.6183345037","87274.7055217863","90035.2100319032","94643.6871324717","93857.1533439737","93727.3370876196","98973.4410943977","103864.459458796","110576.723537337","118067.885154003","132679.850244207","136142.88978871","140846.820018951","140923.182522688","137425.779851503","126815.209957153","140140.466859377","153297.726253378","125497.956767678","126336.649877116","126591.436406319","116310.05058086","113878.337971268","130095.672389603","134855.632961828","145680.824544441","139457.300031513","129216.806990014","133104.195888631","137080.439390644","135810.559017096","157180.091134063","175680.360016336","153300.106785729","180052.746958494","188364.35465125","201944.299870418","214502.41715052","208038.244753392","213258.452702963","224250.507598194","240126.975412199","246214.058806813","","","","","",
"Small states","SST","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","9527.44373910314","14231.7566061245","17868.8588042904","10701.1244816655","16749.0140965084","17803.7599541667","16862.8041060483","20477.8251783545","21965.8483800302","22132.1568555116","29012.0758938474","35094.5473105062","36219.0079337202","43438.3076547445","39592.3898033625","41941.9437125686","47161.7161775273","54157.8739071744","53256.5552753374","52320.2339781864","51961.4566587173","45135.9369224762","41701.3003885344","34188.853345505","35842.7292815942","35348.3166340331","34735.7699910371","37212.2085620067","37881.634536138","40751.8530918906","42230.7157014095","43360.5781161023","46131.6811485175","49137.4919417097","47480.5387419625","48754.2510655777","52834.6392173361","55799.120112122","60333.6110044282","58573.2926727712","59278.9055061358","66572.7139520731","65636.8485099263","68581.9492304022","63488.2215692018","67114.9556639765","75880.4495168144","73847.4442198537","77854.5271240081","71987.5390115835","74005.8123861024","68440.8286837335","64673.1395192574","70864.2299254005","62688.0129702324","","","","","",
"Sao Tome and Principe","STP","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","11.001","11.001","11.001","7.334","11.001","11.001","11.001","11.001","14.668","14.668","14.668","11.001","11.001","14.668","18.335","18.335","29.336","29.336","33.003","33.003","40.337","44.004","47.671","55.005","51.338","55.005","51.338","51.338","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","51.338","58.672","66.006","73.34","77.007","84.341","84.341","84.341","91.675","99.009","102.676","113.677","113.677","113.677","","","","","",
"Suriname","SUR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","432.706","429.039","495.045","531.715","594.054","773.737","1045.095","1290.784","1386.126","1452.132","1529.139","1606.146","1631.815","1987.514","1485.135","1917.841","1892.172","1796.83","2288.208","2189.199","2273.54","1936.176","1793.163","1294.451","1499.803","1573.143","1734.491","1734.491","1851.835","1829.833","1745.492","2027.851","2042.519","2016.85","2016.85","2035.185","2057.187","2079.189","2079.189","2097.524","2167.197","2328.545","1525.472","1499.803","1518.138","1554.808","1705.155","1723.49","1899.506","1965.512","2368.882","1921.508","2189.199","1840.834","1914.174","","","","","",
"Slovak Republic","SVK","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7726.369","6637.27","7330.333","7825.378","6952.632","7275.328","7055.308","6178.895","4829.439","6695.942","7821.711","7289.996","7264.327","7799.709","7590.69","7814.377","8210.413","7378.004","8118.738","7906.052","7869.382","7664.03","7084.644","","","","","",
"Slovenia","SVN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4745.098","5768.191","6200.897","6758.281","7744.704","7931.721","7110.313","7403.673","6703.276","6978.301","6765.615","6893.96","6992.969","7124.981","7348.668","7216.656","8408.431","7256.993","7352.335","7330.333","7124.981","6714.277","6556.596","","","","","",
"Sweden","SWE","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","37696.76","37942.449","41110.737","44913.416","49863.866","52878.14","63149.407","59511.743","69111.949","78019.092","83354.577","76299.269","77421.371","79456.556","72448.919","72173.894","80296.299","79119.192","72687.274","76852.986","64128.496","62808.376","54407.279","49324.817","46394.884","49423.826","48822.438","46849.592","44543.049","42566.536","38375.155","38624.511","38532.836","38532.836","40799.042","41191.411","41283.086","39233.233","40344.334","38899.536","36952.359","37267.721","43208.261","41345.425","39933.63","38378.822","35925.599","34403.794","36490.317","32408.946","38250.477","38554.838","35368.215","32958.996","32350.274","","","","","",
"Eswatini","SWZ","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","638.058","649.059","652.726","652.726","634.391","638.058","645.392","638.058","634.391","630.724","663.727","682.062","663.727","671.061","674.728","689.396","700.397","722.399","","","","","",
"Sint Maarten (Dutch part)","SXM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696.73","715.065","733.4","","","","","",
"Seychelles","SYC","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","7.334","7.334","7.334","7.334","7.334","7.334","7.334","29.336","33.003","44.004","47.671","55.005","58.672","80.674","84.341","77.007","121.011","95.342","99.009","84.341","99.009","99.009","150.347","165.015","201.685","198.018","234.688","150.347","172.349","172.349","183.35","201.685","198.018","234.688","341.031","432.706","509.713","572.052","634.391","539.049","550.05","737.067","689.396","733.4","641.725","693.063","524.381","443.707","341.031","440.04","403.37","495.045","","","","","",
"Syrian Arab Republic","SYR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","2970.27","2786.92","2893.263","3263.63","4041.034","3329.636","4598.418","4305.058","5500.5","6574.931","5845.198","8030.73","6893.96","7102.979","8833.803","10278.601","12277.116","13028.851","13413.886","20806.558","19020.729","24532.23","22233.021","25195.957","29966.724","26519.744","28360.578","29101.312","30054.732","27440.161","28404.582","32130.254","31400.521","32775.646","32870.988","32441.949","33230.354","27674.849","34532.139","36061.278","34869.503","34334.121","22984.756","37660.09","34018.759","35463.557","38276.146","51382.004","52962.481","45225.111","39874.958","38048.792","29002.303","23582.477","19061.066","","","","","",
"Turks and Caicos Islands","TCA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.336","29.336","33.003","40.337","44.004","47.671","47.671","55.005","58.672","66.006","69.673","73.34","99.009","102.676","102.676","121.011","143.013","165.015","179.683","179.683","190.684","190.684","198.018","198.018","205.352","","","","","",
"Chad","TCD","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","55.005","51.338","84.341","91.675","99.009","106.343","84.341","117.344","124.678","161.348","124.678","150.347","121.011","161.348","150.347","183.35","183.35","198.018","194.351","201.685","209.019","209.019","205.352","205.352","216.353","179.683","187.017","198.018","66.006","102.676","143.013","66.006","84.341","91.675","102.676","110.01","124.678","143.013","150.347","161.348","176.016","172.349","168.682","381.368","377.701","399.703","407.037","462.042","509.713","491.378","517.047","539.049","542.716","612.389","630.724","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","57504.1496912165","62933.083527507","61755.2547859744","65023.1452209351","75925.300178051","87649.4070218419","107043.968460647","117225.326099079","136147.617372978","165786.505805536","202993.523630712","234758.607594177","259007.043325613","289414.801839663","305651.348972391","329067.047198376","372296.028538654","405620.202545366","441717.722605476","444425.036609984","445279.784798399","431732.209434376","433911.267047761","452099.428069918","446677.463166581","463497.293397841","484840.318978098","506344.756233419","552310.399155491","573205.874182156","561774.992829788","617599.622060072","679773.711386133","740673.437725596","746515.850496374","818902.354486857","890470.994040502","969029.990619322","920053.480800762","945172.554916931","1051803.0062023","1064419.39034007","1069055.178","1165871.312","1305635.35","1312452.303","1322969.259","1383515.096","1418556.948","1455399.297","1605856.307","1641855.246","1710901.189","1800581.341","1862230.945","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1099145.87616119","987867.146914183","793285.834778873","775803.085580837","729377.298428582","697750.948914708","688655.422161517","661649.915040178","661642.419756492","667893.486350774","666563.073496475","677090.199433728","687755.988119175","674864.10017893","701280.668326657","706276.539116073","725202.07316539","697691.722913966","696295.817840453","746070.854014414","764900.878769228","727328.991685296","724011.8804185","","","","","",
"Togo","TGO","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","66.006","91.675","88.008","106.343","132.012","132.012","179.683","198.018","194.351","242.022","275.025","315.362","341.031","344.698","311.695","311.695","322.696","462.042","355.699","1382.459","568.385","484.044","594.054","429.039","487.711","407.037","535.382","583.053","605.055","641.725","575.719","649.059","660.06","689.396","689.396","777.404","854.411","777.404","916.75","1235.779","1012.092","762.736","832.409","1063.43","997.424","938.752","821.408","913.083","1052.429","2196.533","2049.853","1870.17","1653.817","1723.49","1712.489","","","","","",
"Thailand","THA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","3303.967","3622.996","4404.067","4924.781","6838.955","6684.941","8544.11","10931.327","15570.082","12970.179","13604.57","17330.242","19739.461","22163.348","21682.971","21796.648","25815.68","28983.968","31737.885","32573.961","35742.249","32515.289","29589.023","33432.039","34638.482","33054.338","34231.445","38085.462","42661.878","51202.321","57043.852","61326.908","67377.458","76713.64","84920.386","100153.104","108458.859","109371.942","99812.073","104744.188","102973.027","100450.131","108792.556","121421.704","133115.767","133269.781","132118.343","125187.713","119969.572","126130.132","130306.845","123669.575","130735.884","129239.748","151190.41","","","","","",
"Tajikistan","TJK","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2959.269","1800.497","656.393","671.061","630.724","630.724","968.088","1004.758","729.733","781.071","770.07","832.409","1078.098","916.75","1111.101","1525.472","1481.468","1602.479","1694.154","1463.133","1837.167","1833.5","2526.563","","","","","",
"Turkmenistan","TKM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18257.993","9471.861","8819.135","8118.738","9427.857","9215.171","11818.741","12915.174","12346.789","11734.4","13252.538","14979.695","15357.396","15372.064","15009.031","15691.093","16215.474","15265.721","17000.212","17766.615","18591.69","19108.737","19996.151","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","176569.717","183250.991","189085.188","190152.285","204783.615","211310.875","222462.222","235872.441","258710.517","285395.276","315215.32","338658.451","362464.615","397642.146","432291.629","445470.827","471539.53","491623.689","527351.27","560673.299","595278.778","589770.944","591267.08","558139.402","551161.101","563232.865","595462.128","623070.971","634739.365","650379.12","643994.873","656675.359","697434.064","711273.322","721969.961","716205.437","733759.366","776076.546","831660.932","857362.935","833373.421","862229.044","865958.383","867960.565","851961.444","892877.83","900505.19","916973.687","960339.629","941113.548","964967.383","980255.106","1038160.703","1046932.167","1058640.898","","","","","",
"Timor-Leste","TLS","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.348","161.348","176.016","176.016","179.683","183.35","201.685","227.354","234.688","245.689","293.36","440.04","469.376","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","61546.928","59698.76","61616.601","67238.112","75045.155","79812.255","93523.168","78070.4300000001","104278.479","92107.706","91997.696","106640.027","108777.888","126482.164","139976.724","150853.046","179903.02","202271.72","200005.514","240118.827","228490.77","241567.292","258101.795","287111.432","297038.001","308130.676","304925.718","322197.288","353902.17","365823.587","347979.965","374140.343","391899.624","413190.226","428950.992","435826.617","435118.886","431004.512","489467.493","532063.365","528968.417","541593.898","514219.743","553188.952","577229.804","577097.792","581681.542","550339.693","605084.336","626187.921","622282.566","633540.256","668974.477","690613.444","668006.389","","","","","",
"Tonga","TON","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","11.001","11.001","11.001","11.001","11.001","11.001","11.001","14.668","14.668","11.001","25.669","18.335","22.002","25.669","22.002","33.003","29.336","29.336","36.67","40.337","40.337","47.671","44.004","47.671","47.671","47.671","47.671","55.005","69.673","69.673","77.007","95.342","69.673","84.341","91.675","95.342","77.007","99.009","88.008","110.01","95.342","88.008","102.676","117.344","110.01","113.677","128.345","113.677","121.011","132.012","117.344","102.676","106.343","113.677","121.011","","","","","",
"South Asia (IDA & IBRD)","TSA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","28829.4169063353","31505.4053806809","36197.8610906524","39988.2130373176","40909.2685603572","45025.5907744356","51139.4284644065","48660.5382912875","61149.7479555493","64106.2224739481","68264.2385594398","73195.2126511521","74832.469","78616.813","76915.325","80112.949","81385.398","87098.584","95705.0329999999","105066.884","106416.34","113911.688","120493.953","127204.563","135400.308","149342.242","155385.458","164670.302","173005.393","191974.784","204479.254","211941.599","237812.284","239125.07","256822.012","276770.492","312479.738","314023.545","334775.098","357503.164","379893.866","375918.838","362229.927","362097.915","368654.511","373802.979","396963.751","418958.417","489672.845","543566.744","509683.664","517270.687","541472.887","568850.709","626745.305","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","25907.9313303549","28423.1864502064","30046.4501377783","32040.1865487897","38120.1618658463","41934.468927543","46195.4966361052","51017.7887471392","51159.0593790539","59200.0310226309","66057.3838582739","79611.7282717108","80894.6183345037","87274.7055217863","90035.2100319032","94643.6871324717","93857.1533439737","93727.3370876196","98973.4410943977","103864.459458796","110576.723537337","118067.885154003","132679.850244207","136142.88978871","140846.820018951","140923.182522688","137425.779851503","126815.209957153","140140.466859377","153297.726253378","125497.956767678","126336.649877116","126591.436406319","116310.05058086","113878.337971268","130095.672389603","134855.632961828","145680.824544441","139457.300031513","129216.806990014","133104.195888631","137080.439390644","135810.559017096","157180.091134063","175680.360016336","153300.106785729","180052.746958494","188364.35465125","201944.299870418","214502.41715052","208038.244753392","213258.452702963","224250.507598194","240126.975412199","246214.058806813","","","","","",
"Trinidad and Tobago","TTO","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1019.426","2959.269","5526.169","-370.367","1617.147","2849.259","1301.785","1624.481","872.746","707.731","3355.305","2698.912","2959.269","3483.65","3278.298","2731.915","8166.409","7697.033","6376.913","7102.979","5757.19","6640.937","5148.468","1965.512","2896.93","3410.31","2786.92","2728.248","2915.265","2225.869","3556.99","3197.624","4858.775","4121.708","3274.631","3267.297","4316.059","2284.541","2541.231","3916.356","3854.017","3443.313","3567.991","4129.042","3333.303","4140.043","4151.044","5082.462","5177.804","5346.486","5500.5","5038.458","4481.074","5038.458","4558.081","","","","","",
"Tunisia","TUN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1393.46","1452.132","1507.137","1653.817","2405.552","2082.856","2416.553","2475.225","3006.94","3215.959","3094.948","3670.667","3986.029","3997.03","4220.717","4422.402","4807.437","5639.846","6068.885","6912.295","7425.675","7568.688","7425.675","8643.119","8144.407","7972.058","8782.465","7223.99","8459.769","8122.405","8852.138","11257.69","9955.905","11338.364","9684.547","9017.153","9992.575","9919.235","10432.615","10315.271","11224.687","11521.714","11452.041","11668.394","12170.773","12321.12","12335.788","12233.112","11980.089","11562.051","11507.046","10780.98","10832.318","11397.036","11862.745","","","","","",
"Turkey","TUR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","4473.74","5720.52","8566.112","8353.426","10498.621","11536.382","13732.915","16362.154","18610.025","19743.128","21965.33","26255.72","30740.461","35764.251","36721.338","39346.91","43919.659","50718.277","49126.799","43655.635","45085.765","45078.431","47872.685","49071.794","49016.789","50985.968","53791.223","62034.639","58925.023","63200.745","61334.242","59240.385","63112.737","71543.17","69280.631","77293.026","81092.038","79331.878","75488.862","77091.341","81876.776","76009.576","79658.241","78114.434","77351.698","76258.932","75917.901","76464.284","74539.109","68074.188","70428.402","74524.441","76948.328","77465.375","79434.554","","","","","",
"Tuvalu","TUV","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","11.001","11.001","11.001","11.001","7.334","11.001","11.001","11.001","7.334","7.334","11.001","11.001","11.001","","","","","",
