"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Iran, Islamic Rep.","IRN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","612.389","524.381","542.716","605.055","726.066","755.402","755.402","770.07","788.405","1301.785","1261.448","1430.13","2427.554","2665.909","3039.943","2618.238","2328.545","2335.879","2537.564","2409.219","2434.888","1928.842","2999.606","2753.917","3274.631","3428.645","3582.659","3655.999","3707.337","3058.278","2695.245","3846.683","3388.308","4136.376","4176.713","3912.689","4092.372","4198.715","4888.111","4979.786","5331.818","4143.71","4668.091","5192.472","4998.121","6090.887","5988.211","6582.265","5863.533","4396.733","5452.829","5317.15","4129.042","4253.72","3300.3","","","","","",
"Iraq","IRQ","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","7.334","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","11.001","7.334","3.667","11.001","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Iceland","ISL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","58.672","44.004","44.004","29.336","33.003","18.335","14.668","11.001","11.001","3.667","3.667","3.667","3.667","3.667","0","0","0","0","0","51.338","66.006","110.01","113.677","165.015","231.021","245.689","275.025","220.02","227.354","234.688","242.022","245.689","176.016","172.349","256.69","209.019","242.022","212.686","249.356","216.353","370.367","352.032","366.7","344.698","388.702","377.701","337.364","403.37","355.699","322.696","341.031","344.698","352.032","370.367","330.03","","","","","",
"Israel","ISR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","121.011","113.677","117.344","55.005","73.34","22.002","18.335","18.335","25.669","25.669","18.335","22.002","18.335","11.001","11.001","14.668","14.668","14.668","14.668","14.668","14.668","14.668","2409.219","4473.74","7124.981","7788.708","8544.11","8672.455","8646.786","9215.171","9959.572","10868.988","13380.883","15122.708","16028.457","17564.93","20923.902","23065.43","24810.922","24227.869","28224.899","30608.449","29280.995","29750.371","30069.4","27847.198","29944.722","30333.424","29607.358","27110.131","28092.887","29024.305","32603.297","26699.427","24843.925","","","","","",
"Italy","ITA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","27905.87","30194.078","31899.233","32771.979","27803.194","30560.778","31697.548","35210.534","32779.313","32933.327","32907.658","30733.127","29145.316","29442.343","31701.215","30630.451","30986.15","31393.187","35569.9","40160.984","44950.086","47810.346","49882.201","44517.38","54704.306","59445.737","53329.181","55668.727","52735.127","52199.745","55551.383","52320.756","46255.538","40421.341","43310.937","46394.884","42643.543","43116.586","44832.742","44631.057","47619.662","50813.619","51877.049","56237.112","62947.722","62533.351","63211.746","63688.456","61807.285","48250.386","53739.885","60259.811","61675.273","51363.669","49621.844","","","","","",
"Jamaica","JAM","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","0","0","3.667","3.667","3.667","0","0","0","0","0","0","0","0","139.346","135.679","176.016","146.68","139.346","146.68","168.682","179.683","187.017","190.684","190.684","139.346","234.688","227.354","176.016","154.014","73.34","95.342","128.345","135.679","113.677","212.686","194.351","234.688","275.025","","","","","",
"Jordan","JOR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1180.774","1375.125","","","","","",
"Japan","JPN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","139257.992","160995.968","154340.363","155466.132","160339.575","165884.079","170588.84","181648.512","200284.206","221204.441","229451.524","206554.776","200379.548","214559.837","229378.184","213595.416","208553.291","204688.273","174882.897","191094.704","224482.739","247559.17","242828.74","229983.239","260390.003","272010.726","257676.423","250599.113","278739.671","277331.543","291889.533","297004.998","292120.554","294687.454","313205.804","325222.563","334690.757","344804.343","324324.148","349116.735","368346.483","376454.22","391107.552","403868.712","443255.959","417894.987","422310.055","441884.501","433450.401","386036.091","438851.892","410161.284","425287.659","459871.136","449064.487","","","","","",
"Kazakhstan","KAZ","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156005.181","142770.978","133772.16","110860.744","98304.936","82522.168","82929.205","77835.742","74894.808","80820.68","82764.19","89830.499","105723.277","107318.422","115338.151","122760.159","132074.339","121773.736","131219.928","143720.731","143904.081","142426.28","140721.125","","","","","",
"Kenya","KEN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","113.677","99.009","117.344","113.677","91.675","146.68","128.345","132.012","110.01","84.341","220.02","216.353","106.343","187.017","176.016","121.011","168.682","168.682","139.346","44.004","47.671","238.355","88.008","245.689","315.362","231.021","227.354","245.689","300.694","352.032","403.37","352.032","421.705","352.032","293.36","370.367","352.032","245.689","198.018","194.351","176.016","176.016","264.024","245.689","286.026","333.697","443.707","399.703","410.704","366.7","627.057","1015.759","909.416","1004.758","1246.78","","","","","",
"Kyrgyz Republic","KGZ","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3817.347","3439.646","3424.978","1246.78","1855.502","1943.51","1939.843","1917.841","1866.503","1228.445","1987.514","2409.219","2365.215","2321.211","2225.869","2306.543","3193.957","2753.917","2684.244","2867.594","4019.032","3578.992","4506.743","","","","","",
"Cambodia","KHM","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","33.003","73.34","99.009","36.67","95.342","33.003","33.003","25.669","14.668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.336","33.003","36.67","40.337","179.683","920.417","","","","","",
"Kiribati","KIR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"St. Kitts and Nevis","KNA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Korea, Rep.","KOR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","10245.598","11910.416","13930.933","16787.526","18349.668","19651.453","22544.716","23428.463","20062.157","20047.489","23300.118","23560.475","24539.564","28782.283","29559.687","30703.791","33824.408","37091.705","36380.307","46039.185","49464.163","55126.011","57359.214","61458.92","75250.507","89397.793","88103.342","89742.491","98620.298","97853.895","94850.622","96515.44","86959.238","97182.834","100494.135","105033.881","110912.082","122587.81","124791.677","130680.879","160236.899","170526.501","178043.851","184035.729","192403.823","187112.342","199532.471","213573.414","239037.062","245740.338","279656.421","304900.049","292498.255","296047.911","308618.387","","","","","",
"Kuwait","KWT","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","20422.6549322508","20788.9121475499","20842.3246581144","21845.7168208609","22681.0952011243","22833.5731520562","23809.4320380205","26379.096920907","27370.3623059967","29703.3235499062","27484.7231512864","28140.3919976139","29429.0320863815","31708.9337818933","35246.9752090422","37740.3794044682","38384.699448852","43341.4998147512","50376.9623484672","54136.8355507675","47243.4347003","44772.7910326546","48810.80718864","52261.9610801349","57303.9807707697","66723.291675486","66799.4380853867","72671.2475020583","72325.1758330706","74998.6745506354","73625.7968308048","77121.4849884072","76400.3332512254","81278.405249961","85187.7012676393","89727.6514533785","92922.7126301204","93621.7509850794","96782.6200683723","91878.3392461299","97095.5495665904","100205.37143883","102731.17483669","119088.216961271","113277.738871127","124560.699920681","126996.074794268","124723.749054154","123441.535197463","111423.62544007","139385.750699459","151371.095217879","140348.139568013","147072.399054207","157064.346436781","","","","","",
"Lao PDR","LAO","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","3.667","3.667","3.667","3.667","62.339","135.679","253.023","311.695","550.05","557.384","451.041","652.726","612.389","894.748","902.082","975.422","322.696","359.366","363.033","663.727","553.717","520.714","385.035","308.028","","","","","",
"Lebanon","LBN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","11.001","3.667","7.334","22.002","29.336","25.669","11.001","3.667","11.001","25.669","11.001","11.001","18.335","36.67","25.669","25.669","14.668","14.668","14.668","14.668","14.668","14.668","7.334","0","0","0","0","0","0","0","0","0","0","293.36","297.027","502.379","597.721","608.722","531.715","535.382","502.379","502.379","502.379","502.379","502.379","502.379","502.379","502.379","502.379","502.379","564.718","627.057","627.057","502.379","627.057","","","","","",
"Liberia","LBR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Libya","LBY","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","88.008","102.676","14.668","25.669","3.667","18.335","0","3.667","11.001","3.667","0","3.667","3.667","0","0","0","0","0","0","0","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","3.667","11.001","14.668","14.668","14.668","11.001","14.668","14.668","14.668","14.668","0","0","0","0","0","0","0","0","3.667","0","0","0","0","0","0","0","0","","","","","",
"St. Lucia","LCA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Latin America & Caribbean","LCN","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","25782.935035397","26031.7450236759","26420.5106303616","27271.9073090033","27878.2952138215","28014.2679468878","28969.9620135824","31833.1592784356","32959.9280067093","35384.1377045153","33134.0096725643","34253.2443413068","34735.1370459042","37389.433152679","40776.8186809009","42334.9951904341","43065.5789150349","48331.6974449395","55510.518931132","59700.4320670905","53595.1476785084","50878.8622791988","53222.9380089193","57525.4258969028","63933.0760995699","73202.1117002961","73679.1373818398","79664.7440310638","81357.7602807149","86890.3514365252","86425.4485395935","87833.1929020768","85860.8038227734","91024.6067306486","96842.5945646339","102420.585561821","110189.51542397","115209.918048232","117555.611178767","113348.349577578","114149.247596507","112071.555634357","114753.728874244","131306.905885884","126474.545136277","138805.018897648","143434.82068256","141599.883162223","143732.901250209","128062.379979482","159976.356599017","177312.881393327","169281.247158075","178207.630629693","188641.666774054","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","","","","",
"Sri Lanka","LKA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","689.396","374.034","377.701","388.702","469.376","370.367","84.341","370.367","113.677","62.339","58.672","36.67","3.667","22.002","22.002","11.001","11.001","3.667","29.336","3.667","3.667","3.667","88.008","77.007","7.334","7.334","3.667","0","0","3.667","3.667","7.334","3.667","3.667","7.334","3.667","3.667","7.334","3.667","3.667","3.667","3.667","3.667","231.021","231.021","231.021","227.354","161.348","220.02","223.687","227.354","1133.103","1921.508","2020.517","3883.353","","","","","",
"Lower middle income","LMC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","211549.651198565","225741.042693863","246774.524878489","260268.120488216","253726.866235599","273940.892257208","276648.212045003","277709.30028479","287361.764328497","286416.431904724","288802.163746589","294158.8069387","302358.109086548","313750.290016894","332057.043983386","371308.727189944","387471.841980578","405496.475154567","399295.693229327","412756.396849646","448008.607155354","474678.842738059","483684.338415816","523384.26055903","522228.858575897","578419.908355555","632216.111477501","679157.005574959","726419.899658762","756986.40634936","818876.317824694","885929.943549509","916489.186897598","906544.015073515","881257.127989335","893373.596291345","911778.107495672","898635.424252453","901111.844415583","952070.627964428","983887.674220335","1014163.39656671","1044145.91076577","1097684.94826979","1157375.36780291","1240382.60505383","1344607.1164632","1446740.30801792","1577363.99347","1641519.10312902","1623059.26741928","1938191.98577614","2146888.60221004","1953553.8694321","2076492.51287273","","","","","",
"Low & middle income","LMY","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","1490281.83822223","1180216.99680428","1049850.619644","1064384.23435391","1074157.855684","1153550.42701461","1213187.59146226","1105294.52416293","1172435.58775644","1317443.32762802","1548576.06027605","1669739.47882007","1740789.51668747","1780865.08649977","1798061.07082526","2034537.50274656","2064558.68218811","2225529.84126891","2413412.96894043","2515634.38871309","2521345.10566787","2591381.29252662","2810362.9045353","2987921.51291762","3231318.57212177","3516503.00109934","3683231.57773937","3914298.62256808","4146310.06813795","4218619.94439651","4279885.34096449","4449366.34950078","4544862.92927474","4596903.74630746","4692728.62426685","4893810.36178492","5026283.53704234","4906549.21689665","4696046.44417477","4705385.11708024","4788507.73545857","4841661.36753893","5233852.52696741","5936194.28359138","6586489.19762473","7287512.97835906","7954072.86884306","8462611.37566132","9132721.16416229","9376917.88428759","10003832.081351","11093430.8502143","11502979.9317467","11272365.2182259","11349101.5495769","","","","","",
"Lesotho","LSO","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1140.437","1195.442","1246.78","1287.117","1327.454","1353.123","1382.459","1408.128","1433.797","1452.132","1470.467","1492.469","1514.471","1543.807","1573.143","1598.812","1628.148","1653.817","1683.153","1712.489","1752.826","1778.495","1804.164","1833.5","1859.169","","","","","",
"Late-demographic dividend","LTE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","1379792.58359515","1073957.40351607","938070.632551478","948868.265285616","958875.952442054","1004959.53081901","1066954.8701182","956278.820706319","1021132.23620105","1171602.1386807","1401505.97516726","1510800.8313314","1576968.18965294","1605809.97692751","1613103.72750546","1834264.72428944","1864326.98603978","2018536.48945622","2209973.75192128","2276191.76918742","2273622.12508787","2223742.30698782","2415868.24268036","2543081.83011882","2756995.35232564","2985556.4126314","3096846.9706495","3296247.15781701","3454572.34243758","3469296.59108088","3431160.33569989","3523418.43722567","3602753.22491904","3623771.7396245","3720284.34675452","3888274.71459305","4001224.06812766","3871539.73699113","3627518.99774032","3575699.96846326","3592704.67368724","3628408.06868073","3991575.4450173","4591814.87826389","5153671.41413356","5764209.54217603","6316560.1959803","6688030.42534417","7210075.75003631","7383259.49793056","8027276.24959846","8839786.1226802","9047060.60732475","9052066.68775309","8949290.29650553","","","","","",
"Lithuania","LTU","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1826.166","1631.815","1353.123","1078.098","986.423","788.405","671.061","564.718","377.701","341.031","557.384","715.065","696.73","766.403","1045.095","982.756","832.409","652.726","803.073","916.75","898.415","1026.76","869.079","","","","","",
"Luxembourg","LUX","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","10762.645","10703.973","10238.264","9618.541","10128.254","9614.874","8672.455","8122.405","8705.458","9255.508","9493.863","8800.8","8676.122","8595.448","9233.506","7014.971","6626.269","5694.851","6472.255","7102.979","6915.962","5639.846","5210.807","4789.102","5449.162","5434.494","4957.784","4026.366","4158.378","4356.396","4294.057","4052.035","3828.348","3942.025","3432.312","1947.177","1840.834","1184.441","425.372","429.039","476.71","520.714","311.695","242.022","348.365","333.697","396.036","326.363","315.362","289.693","286.026","220.02","205.352","179.683","201.685","","","","","",
"Latvia","LVA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2068.188","1888.505","1415.462","1012.092","949.753","843.41","619.723","480.377","498.712","469.376","377.701","330.03","256.69","311.695","322.696","407.037","403.37","326.363","410.704","418.038","348.365","300.694","227.354","","","","","",
"Macao SAR, China","MAC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","14.668","18.335","14.668","18.335","14.668","11.001","11.001","11.001","11.001","7.334","14.668","7.334","3.667","3.667","3.667","7.334","3.667","3.667","3.667","0","11.001","3.667","3.667","3.667","3.667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","0","0","0","0","0","","","","","",
"St. Martin (French part)","MAF","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","876.413","865.412","792.072","847.077","993.757","773.737","1191.775","1184.441","1063.43","1059.763","1210.11","1272.449","1587.811","1565.809","1554.808","1767.494","1914.174","1807.831","1826.166","1774.828","1705.155","1804.164","2016.85","2497.227","2148.862","2456.89","4022.699","4525.078","4433.403","4781.768","4686.426","5419.826","4642.422","5324.484","5914.871","6981.968","8716.459","8272.752","9134.497","8841.137","10036.579","12783.162","13116.859","12244.113","13699.912","14095.948","14712.004","15089.705","14132.618","13179.198","13234.203","14187.623","14634.997","11382.368","15313.392","","","","","",
"Monaco","MCO","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4011.698","3989.696","3700.003","2247.871","1983.847","997.424","982.756","447.374","366.7","260.357","278.692","337.364","319.029","286.026","344.698","168.682","326.363","348.365","326.363","333.697","414.371","553.717","344.698","","","","","",
"Madagascar","MDG","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","47.671","14.668","14.668","40.337","33.003","40.337","40.337","44.004","55.005","51.338","55.005","62.339","55.005","33.003","36.67","51.338","55.005","44.004","33.003","69.673","66.006","73.34","73.34","73.34","18.335","11.001","47.671","33.003","51.338","33.003","33.003","33.003","33.003","36.67","33.003","25.669","25.669","33.003","33.003","22.002","25.669","25.669","25.669","25.669","25.669","44.004","40.337","25.669","33.003","36.67","106.343","407.037","696.73","1129.436","1019.426","","","","","",
"Maldives","MDV","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle East & North Africa","MEA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","3494.651","3578.992","3722.005","4081.371","4239.052","4074.037","4437.07","5020.123","5819.529","6211.898","6772.949","7433.009","8159.075","9039.155","11147.68","11213.686","11690.396","12537.473","15812.104","17308.24","10670.97","8566.112","10344.607","10659.969","10575.628","12904.173","12427.463","11602.388","11063.339","12339.455","15907.446","15522.411","14818.347","18217.656","20263.842","22284.359","25217.959","25595.66","26288.723","26024.699","26721.429","30663.454","34730.157","42493.196","37913.113","46845.925","50329.575","45877.837","40817.377","40846.713","51095.978","56086.765","49262.478","50017.88","48983.786","","","","","",
"Marshall Islands","MHL","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle income","MIC","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","1457951.02536962","1153549.13959812","1025771.82414454","1040346.42189422","1049775.19519048","1127235.18374275","1186156.76161198","1080482.27235085","1146177.93183419","1288002.99208305","1514926.08386496","1633558.61044113","1703820.09018363","1742630.08488709","1759598.06829142","1991887.79638718","2021234.60199189","2179786.34489854","2364250.19267694","2464888.0969516","2470053.77958141","2538828.93057927","2753698.00970557","2927824.41949427","3166579.98319977","3446560.96183296","3610550.76134809","3836949.75484391","4064571.49579241","4135762.61146767","4196456.01613039","4362474.19298013","4456331.89484627","4507522.53524106","4602041.54503568","4799348.83053523","4928849.66549906","4811393.19610027","4605375.64370352","4607158.022315","4685299.05870465","4735855.50603693","5128979.28760778","5824535.87609496","6468474.23057822","7160343.75437055","7820577.76608749","8338121.59795652","8996039.97968654","9238254.78764182","9863207.04959701","10979496.7012688","11385941.3718946","11169359.4051598","11237775.2521096","","","","","",
"North Macedonia","MKD","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7205.655","7583.356","7909.719","8148.074","7924.387","7403.673","9614.874","8701.791","8826.469","9218.838","7898.718","8243.416","8085.735","8008.728","7455.011","5727.854","5940.54","5280.48","5229.142","5823.196","5529.836","4561.748","4316.059","","","","","",
"Mali","MLI","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Malta","MLT","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","7.334","7.334","7.334","7.334","11.001","3.667","7.334","3.667","7.334","3.667","3.667","0","0","3.667","3.667","0","0","0","0","0","3.667","3.667","62.339","139.346","249.356","495.045","330.03","410.704","553.717","685.729","678.395","550.05","465.709","678.395","458.375","124.678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Myanmar","MMR","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","938.752","707.731","916.75","575.719","594.054","370.367","253.023","550.05","220.02","498.712","583.053","601.388","381.368","201.685","436.373","671.061","436.373","344.698","447.374","143.013","154.014","205.352","271.358","242.022","267.691","289.693","187.017","146.68","121.011","187.017","275.025","289.693","121.011","51.338","40.337","66.006","47.671","51.338","55.005","366.7","1360.457","1565.809","1235.779","601.388","729.733","586.72","953.42","821.408","649.059","608.722","586.72","832.409","1103.767","1290.784","1430.13","","","","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","4249.4409025872","4001.36543367941","3229.57508596627","3220.38710563636","4221.87696159745","3771.66592543145","3947.30723078243","4571.29607873984","4478.94666300772","5591.75712257974","6368.13331811147","6067.74967103074","7540.81827457626","7910.46622921235","9208.85466987162","11459.0865937188","9365.95505059196","9550.77902791","9148.78687724325","9199.61347100572","9869.60038878363","11204.3287520773","13153.3092687205","13791.1014960865","15117.5244616953","14502.8406483644","16804.4386862501","18075.401458175","17673.315053966","17617.8403532996","17613.2174615774","18842.9066596823","16767.2282764151","19046.3138954591","20597.2280269464","19853.5148176952","22891.8553676851","21767.2158805246","24360.3893142362","23947.1164902997","26334.5659356935","27905.0174720172","29806.8070492415","29543.55216743","30194.3112493682","32433.2865522603","33316.134537547","34895.2492328794","32733.6368977702","27928.6578235402","30949.3185610627","28834.5162415157","28037.7075025447","22446.4643626056","26854.9839732158","","","","","",
"Montenegro","MNE","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1664.818","1257.781","1023.093","1510.804","817.741","1624.481","1675.819","1507.137","1455.799","1419.129","","","","","",
"Mongolia","MNG","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","799.406","887.414","1422.796","1026.76","1411.795","1342.122","1338.455","1437.464","1701.488","1877.504","1980.18","2090.19","2247.871","2335.879","2504.561","2790.587","3025.275","3527.654","4030.033","4462.739","4913.78","4536.079","4506.743","4723.096","5489.499","6593.266","7055.308","7697.033","8661.454","7854.714","7311.998","10179.592","9204.17","7601.691","6805.952","6846.289","6838.955","6527.26","6439.252","6303.573","6138.558","6358.578","6780.283","6387.914","6798.618","6816.953","7378.004","9578.204","9347.183","10652.635","11188.017","18217.656","22574.052","34950.177","17242.234","","","","","",
"Northern Mariana Islands","MNP","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","1338.455","1499.803","1521.805","1360.457","1342.122","1268.782","1162.439","1111.101","1481.468","1642.816","1543.807","1661.151","1426.463","1558.475","1496.136","1371.458","1323.787","832.409","656.393","612.389","766.403","781.071","645.392","480.377","333.697","282.359","176.016","168.682","172.349","168.682","154.014","165.015","157.681","157.681","157.681","150.347","0","0","0","0","0","0","0","0","0","0","0","25.669","25.669","25.669","25.669","124.678","40.337","36.67","825.075","","","","","",
