"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Indonesia","IDN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","4671.758","4932.115","5196.139","5375.822","5247.477","6061.551","6076.219","6127.557","6314.574","5001.788","2302.876","2713.58","1998.515","3146.286","3274.631","5111.798","5647.18","6629.936","7876.716","7389.005","12174.44","13410.219","15529.745","13659.575","24407.552","27095.463","22885.747","27033.124","23391.793","24975.937","44099.342","43530.957","52416.098","57707.579","60358.82","64627.208","79056.853","82107.797","48067.036","83721.277","48631.754","61213.231","59812.437","62713.034","61935.63","54495.287","57472.891","57124.526","60362.487","64594.205","73791.041","81620.086","80127.617","64806.891","62467.345","","","","","",
"IDA only","IDX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","3.667","11.001","11.001","22.002","282.359","311.695","487.711","751.735","997.424","924.084","1085.432","1206.443","1169.773","1360.457","1734.491","2295.542","2482.559","2742.916","3032.609","2489.893","2885.929","4363.73","5247.477","6175.228","7205.655","10318.938","12786.829","15218.05","18533.018","21114.586","23582.477","27278.813","27018.456","29024.305","39082.886","39779.616","46061.187","47634.33","42350.183","43908.658","43604.297","47172.288","50028.881","49625.511","50479.922","49482.498","52738.794","63098.069","91245.961","100318.119","91443.979","78151.104","101883.928","92694.426","","","","","",
"Not classified","INX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.335","1056.096","1686.82","2570.567","3795.345","4066.703","4312.392","4459.072","3113.283","3083.947","3725.672","4202.382","4290.39","4396.733","4349.062","4939.449","5023.79","5346.486","6072.552","6347.577","6417.25","6864.624","7869.382","8206.746","8426.766","8364.427","8349.759","7946.389","9013.486","9801.891","10252.932","9710.216","10744.31","9446.192","9215.171","8782.465","8525.775","","","","","",
"Iran, Islamic Rep.","IRN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1840.834","1903.173","2038.852","2207.534","2310.21","2379.883","2684.244","2841.925","3039.943","9028.154","20575.537","18041.64","17480.589","19204.079","24194.866","22907.749","22852.744","20461.86","18848.38","24070.188","13292.875","12152.438","12636.482","16046.792","25159.287","27414.492","28565.93","30626.784","38426.493","42625.208","40047.307","49658.514","52691.123","60740.188","73347.334","81642.088","81312.058","90989.271","98733.975","114381.064","120545.291","127758.28","143933.417","158597.75","179044.942","200324.543","221721.488","236712.184","247078.793","261277.417","277448.887","293503.013","292512.923","295175.165","334162.709","","","","","",
"Iraq","IRQ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1158.772","1224.778","1239.446","1393.46","1459.466","953.42","1041.428","891.081","931.418","1463.133","1507.137","1778.495","1796.83","2324.878","1554.808","2497.227","3465.315","2266.206","2346.88","3366.306","2464.224","656.393","667.394","656.393","924.084","1540.14","575.719","1921.508","2896.93","2482.559","1477.801","3531.321","4360.063","4899.112","6090.887","6090.887","6226.566","5859.866","5518.835","5947.874","5892.869","5163.136","4301.391","2918.932","1870.17","12449.465","11969.088","12038.761","15262.054","16714.186","14829.348","11466.709","11283.359","13069.188","12643.816","","","","","",
"Iceland","ISL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Israel","ISR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","7.334","22.002","18.335","55.005","135.679","179.683","209.019","271.358","271.358","234.688","216.353","216.353","95.342","113.677","106.343","102.676","102.676","102.676","132.012","275.025","278.692","135.679","113.677","88.008","95.342","66.006","73.34","62.339","62.339","66.006","47.671","47.671","47.671","44.004","44.004","29.336","29.336","22.002","18.335","18.335","18.335","14.668","14.668","2181.865","3006.94","4257.387","5093.463","7022.305","7829.045","10087.917","9350.85","4818.438","13146.195","14411.31","","","","","",
"Italy","ITA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","12090.099","12812.498","13410.219","13630.239","14315.968","14517.653","15852.441","17315.574","20238.173","22365.033","22090.008","25074.946","28972.967","32724.308","37095.372","42207.17","51048.307","50080.219","51994.393","50919.962","52284.086","50490.923","52845.137","51554.353","60978.543","62555.353","59680.425","66163.681","70468.739","84403.339","89324.453","94989.968","94161.226","96079.067","92841.106","102268.963","105506.924","108759.553","117094.644","127270.569","132701.396","133064.429","132166.014","145711.912","151205.078","161813.709","158473.072","159246.809","159221.14","146357.304","155873.169","146155.619","140523.107","131432.614","116133.89","","","","","",
"Jamaica","JAM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Jordan","JOR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245.689","289.693","480.377","432.706","418.038","462.042","469.376","465.709","443.707","473.043","429.039","487.711","2739.249","3168.288","4587.417","5511.501","6241.234","7066.309","5240.143","1998.515","1510.804","1870.17","619.723","","","","","",
"Japan","JPN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1602.479","2046.186","2662.242","3674.334","4008.031","3611.995","3703.67","3912.689","4231.718","4723.096","7682.365","8100.403","7990.393","10590.296","14172.955","17168.894","20700.215","24704.579","34532.139","40923.72","47971.694","48631.754","49786.859","53391.52","71755.856","77043.67","81319.392","82775.191","86277.176","92800.769","101172.53","106475.012","108957.571","111737.157","119206.836","121861.744","128759.371","134190.198","137211.806","145279.206","150405.672","152235.505","152400.52","163350.182","161681.697","161663.362","177446.13","190254.961","191787.767","184956.146","197057.246","229238.838","241255.597","243514.469","246943.114","","","","","",
"Kazakhstan","KAZ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34117.768","24169.197","18606.358","23105.767","17960.966","16123.799","16138.467","16182.471","20249.174","20810.225","22768.403","27443.828","31642.543","39907.961","42988.241","54117.586","62845.046","61011.546","66614.722","73904.718","63156.741","69357.638","71279.146","","","","","",
"Kenya","KEN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Kyrgyz Republic","KGZ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3076.613","2317.544","1716.156","1730.824","2024.184","1664.818","1954.511","1151.438","1312.786","1342.122","1701.488","1404.461","1532.806","1415.462","1477.801","1474.134","1430.13","623.39","564.718","638.058","817.741","627.057","517.047","","","","","",
"Cambodia","KHM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Kiribati","KIR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"St. Kitts and Nevis","KNA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Korea, Rep.","KOR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.68","4338.061","5614.177","5427.16","6241.234","7220.323","9295.845","11851.744","15724.096","19064.733","24997.939","30531.442","28609.934","34836.5","38958.208","42925.902","48576.749","50402.915","57916.598","62698.366","65749.31","71370.821","72870.624","72632.269","88488.377","95250.325","103017.031","109060.247","98796.314","","","","","",
"Kuwait","KWT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1807.831","1884.838","2544.898","2918.932","3219.626","3446.98","4767.1","5203.473","6413.583","7161.651","3920.023","4052.035","4789.102","5361.154","5713.186","6087.22","6424.584","7029.639","7928.054","6596.933","13956.602","11529.048","8808.134","9673.546","10469.285","10403.279","13465.224","14458.981","14304.967","17366.912","13982.271","1437.464","7455.011","15196.048","14594.66","17825.287","17869.291","17806.952","17993.969","16468.497","20703.882","20256.508","18166.318","21169.591","22783.071","25547.989","26255.72","25558.99","26640.755","24121.526","28155.226","32885.656","34759.493","34594.478","34590.811","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","19961.031243045","24155.3262511346","30217.9890355552","31991.0319253385","36353.0987337518","40703.7265557794","43956.2116847798","48722.4560121544","50358.2310653094","50922.1700935832","55498.4591000478","56950.2210579687","60806.0866972719","69462.7336661422","72472.7473569025","73562.448515836","72819.4704529268","78271.7863915067","88075.2866779958","102176.629297621","111111.416772094","114932.991116186","125126.232896151","131068.481467432","137155.477119295","139468.199343069","140698.857132655","148317.791292652","157049.089840008","196054.22327211","163871.845380285","171506.017408601","148706.356934812","162896.621807805","178378.296020918","196473.26465091","217954.84951502","230693.707430534","252714.608952342","256032.983558829","252497.447812767","260033.320340472","269641.466760495","283028.868235499","308979.961035321","313804.446350729","339668.097730334","343199.970746893","359802.435185338","357087.949357756","382172.231557173","391182.230749336","416478.658861001","415714.519689008","428583.231615366","","","","","",
"Lao PDR","LAO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Lebanon","LBN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.342","484.044","0","0","0","0","","","","","",
"Liberia","LBR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Libya","LBY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-146.68","1496.136","2339.546","2321.211","3358.972","1389.793","3733.006","5621.511","6303.573","8855.805","7946.389","8349.759","10700.306","9281.177","9281.177","9222.505","8903.476","9185.835","9072.158","9765.221","10197.927","10197.927","7931.721","9504.864","10084.25","10439.949","10571.961","12874.837","11048.671","12060.763","12115.768","12585.144","11243.022","13208.534","10175.925","10718.641","13281.874","11114.677","","","","","",
"St. Lucia","LCA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Latin America & Caribbean","LCN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","22079.9877864043","26522.5078515367","32759.1975654495","34537.7657390231","39522.4370675914","44159.9755728086","47904.3296224373","53084.0193910903","54913.292359086","55521.3611841866","63106.6299896084","64626.8020523599","68766.0978595854","77173.3116601367","79925.0469142809","80743.5517349187","80201.7794964965","86500.3689734047","97047.3882336234","112778.271357882","122877.061787751","126349.860812457","137541.126818729","144235.623684598","150524.86579258","154714.773372254","153666.322080224","161805.469376093","170672.856166854","214156.93210258","181900.206240533","189357.845987704","166766.844330608","181012.299262802","197750.124658803","216049.575923533","239871.185497134","255495.232842121","282646.642539446","291031.979531711","291908.699245122","304428.256752624","316472.129037564","334504.817790299","364912.225183961","373515.600107827","403386.268921248","403020.664381084","414513.870936248","413743.767755902","446617.061090673","455480.794912479","479715.075493293","478906.099348082","491032.962909464","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.339","62.339","51.338","55.005","47.671","47.671","51.338","44.004","","","","","",
"Sri Lanka","LKA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Lower middle income","LMC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","455382.395888646","457353.059725218","442406.272791528","459482.32400575","501179.828630467","490501.671898845","456103.749016644","512853.735100851","487637.835581829","504415.771446351","526051.090314163","577927.021151697","594955.657187966","602483.453951552","601456.23142717","612840.958046456","631103.917493944","622411.879342659","687599.013115728","700902.035723334","684815.289816872","666866.275611731","655499.082836431","","","","","",
"Low & middle income","LMY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1821520.97648309","1826164.32376956","1772794.30512208","1828301.50150035","1890764.74667354","1876231.61391738","1893364.90133952","1986874.75827736","1996652.01653857","2071034.55355755","2119034.34288797","2276630.52742676","2376917.1223644","2493315.73585438","2592191.77346487","2696086.34747318","2786991.52417899","2749615.65237553","3004658.43389992","3137221.68319423","3162006.67154493","3231665.01565592","3268984.41863748","","","","","",
"Lesotho","LSO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Late-demographic dividend","LTE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197255.83966147","1181808.71117361","1117779.63052014","1124835.91189559","1138830.26902307","1123580.77889865","1131126.60841315","1150749.49230565","1213977.11474442","1265845.10907","1276622.28850387","1363001.30651171","1415124.82670951","1470728.00804948","1544150.36124281","1608367.26529227","1684422.76783634","1653788.52103555","1834117.96811488","1952521.41096176","1999293.73115971","2082713.48698785","2091946.54234498","","","","","",
"Lithuania","LTU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5746.189","3571.658","3964.027","4646.089","4965.118","4583.75","4015.365","4180.38","4789.102","4913.78","4968.785","5390.49","5375.822","5672.849","5621.511","6622.602","5944.207","4994.454","5705.852","6226.566","6079.886","4957.784","4726.763","","","","","",
"Luxembourg","LUX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","11.001","7.334","11.001","18.335","47.671","62.339","267.691","502.379","671.061","784.738","898.415","946.086","1041.428","1081.765","971.755","744.401","623.39","594.054","638.058","693.063","693.063","784.738","814.074","927.751","982.756","1023.093","1067.097","1107.434","1118.435","1276.116","1400.794","1433.797","1448.465","1503.47","1536.473","1708.822","2442.222","2471.558","2739.249","2695.245","2816.256","2629.239","2504.561","2548.565","2739.249","2365.215","2405.552","2038.852","1932.509","","","","","",
"Latvia","LVA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3953.026","2603.57","1895.839","2313.877","2002.182","2438.555","2365.215","2266.206","2500.894","2907.931","2959.269","3083.947","3050.944","3109.616","3223.293","3113.283","3054.611","2808.922","3347.971","2951.935","2772.252","2757.584","2478.892","","","","","",
"Macao SAR, China","MAC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157.681","179.683","297.027","143.013","0","0","113.677","","","","","",
"St. Martin (French part)","MAF","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","18.335","18.335","18.335","22.002","22.002","22.002","25.669","22.002","22.002","80.674","91.675","99.009","106.343","135.679","121.011","146.68","165.015","132.012","161.348","143.013","128.345","183.35","150.347","161.348","161.348","165.015","176.016","143.013","161.348","117.344","110.01","73.34","47.671","47.671","44.004","25.669","33.003","66.006","66.006","77.007","88.008","84.341","84.341","80.674","99.009","869.079","1096.433","1243.113","1114.768","1210.11","1305.452","1650.15","2387.217","2368.882","2306.543","","","","","",
"Monaco","MCO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000.303","5221.808","5027.457","5863.533","6706.943","3468.982","3120.617","2607.237","1752.826","1921.508","1925.175","2057.187","2104.858","2365.215","2361.548","2178.198","2042.519","1877.504","1983.847","1917.841","1826.166","1723.49","1752.826","","","","","",
"Madagascar","MDG","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Maldives","MDV","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle East & North Africa","MEA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","7198.52890425582","9402.59271007311","10542.5128378098","12514.6445925443","12965.7172811272","16573.5119021809","24508.6885960284","30305.3959981142","29661.3173978825","34562.4363670605","40223.6219143463","44746.5796796381","48599.3309548743","51179.0643160383","46970.6765802184","70192.3867595956","75293.0507919232","109555.161692178","115199.551332013","82335.5919939188","89045.2399668284","148825.466283348","162418.606471023","191887.05487244","209463.817368177","225782.9832207","244199.376416465","270079.975571068","302758.994226336","316925.45053077","355289.137720384","384424.103627487","366912.81750953","386201.842889357","391231.994938014","417121.939905571","435050.865392741","458076.469553752","460216.409330513","515174.793579989","546287.078624514","603159.951309849","680419.538690552","719470.667673737","745042.763209858","803630.5444555","826593.317914948","890002.750960198","945364.0185476","980270.505764561","991656.027365013","1066855.14407455","","","","","",
"Mexico","MEX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","6384.247","8041.731","11859.078","11668.394","13465.224","15779.101","17025.881","19831.136","19842.137","19611.116","20626.875","20102.494","21572.961","24040.852","25111.616","25738.673","25203.291","26523.411","33531.048","40916.386","43827.984","47348.304","51884.383","51943.055","52489.438","54627.299","48477.74","49159.802","49673.182","88228.02","52966.148","55313.028","55657.726","55111.343","56948.51","56966.845","62797.375","65826.317","71147.134","69860.017","81268.054","82954.874","92247.052","101986.604","105734.278","105602.266","118033.396","117369.669","118664.12","123533.896","124223.292","130812.891","135836.681","142393.277","138616.267","","","","","",
"Marshall Islands","MHL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle income","MIC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1796708.8531228","1801883.61049246","1749963.0434536","1803680.89063848","1864740.3508731","1848013.94618227","1862420.86125501","1954808.0401798","1964425.024278","2039121.96547082","2084456.75437002","2240474.02568361","2339393.57384623","2455919.61403613","2553189.37564593","2656313.26602165","2746854.27145507","2707563.45780615","2954695.26165442","3089820.30442223","3117188.8734698","3187348.72719103","3224116.45123835","","","","","",
"North Macedonia","MKD","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","40.337","77.007","124.678","165.015","172.349","150.347","135.679","143.013","154.014","194.351","223.687","146.68","220.02","253.023","260.357","297.027","253.023","","","","","",
"Mali","MLI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Malta","MLT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Myanmar","MMR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","40.337","29.336","33.003","29.336","7.334","14.668","22.002","14.668","22.002","33.003","110.01","128.345","198.018","194.351","201.685","352.032","484.044","447.374","524.381","539.049","652.726","810.407","946.086","990.09","1327.454","1793.163","2082.856","2145.195","2108.525","2148.862","1741.825","1642.816","1617.147","1994.848","2493.56","2790.587","3028.942","3270.964","3153.62","2981.271","2742.916","2225.869","2302.876","3058.278","5163.136","5460.163","6142.225","6171.561","3652.332","5427.16","4143.71","5500.5","3578.992","4206.049","4833.106","","","","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","3731.50148925886","4133.06408607251","4383.09362748477","5167.27718918689","5315.86891281556","5802.50680769944","5746.78491133869","6084.83108259391","13380.6847127614","22779.1112322746","21029.4436865471","22998.2840246269","25576.3504295843","29246.5660032123","30988.8039627585","34216.9591585912","29353.0730314317","51113.8108979227","44967.9880506796","48328.3474348693","32535.4001303663","27468.8980124821","42991.0878831596","70497.0759550698","73267.7033943521","82469.7471384741","95058.1133083856","105365.440823466","112227.101817673","109760.612865701","122849.694837893","122163.528738472","137047.165541811","155684.099464917","181120.645625709","187287.305390534","186195.369837939","213738.056098483","229798.762412755","235828.467548949","246610.86844627","278021.597596514","296706.650713464","318204.825932015","379371.724259589","396968.543300393","423441.502867038","441345.544453148","461503.785196989","483036.78596658","500227.33894484","505538.361766867","510109.687817024","556296.354252589","","","","","",
"Montenegro","MNE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","",
"Mongolia","MNG","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Northern Mariana Islands","MNP","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.667","3.667","3.667","7.334","139.346","161.348","69.673","117.344","150.347","154.014","183.35","172.349","355.699","1327.454","","","","","",
"Mauritania","MRT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
